Distribución;local;dia;bloque_30min;porcentaje_ventas
glovo&local;CORNELLA;DOMINGO;15:00:00;0.012043916
glovo&local;CORNELLA;DOMINGO;15:30:00;0.010593083
glovo&local;CORNELLA;DOMINGO;16:00:00;0.00933513
glovo&local;CORNELLA;DOMINGO;16:30:00;0.008257763
glovo&local;CORNELLA;DOMINGO;17:00:00;0.004798691
glovo&local;CORNELLA;DOMINGO;17:30:00;0.005226659
glovo&local;CORNELLA;DOMINGO;18:00:00;0.004648414
glovo&local;CORNELLA;DOMINGO;18:30:00;0.005387995
glovo&local;CORNELLA;DOMINGO;19:00:00;0.006148836
glovo&local;CORNELLA;DOMINGO;19:30:00;0.007610964
glovo&local;CORNELLA;DOMINGO;20:00:00;0.010586664
glovo&local;CORNELLA;DOMINGO;20:30:00;0.011622966
glovo&local;CORNELLA;DOMINGO;21:00:00;0.012780853
glovo&local;CORNELLA;DOMINGO;21:30:00;0.012887797
glovo&local;CORNELLA;DOMINGO;22:00:00;0.011511035
glovo&local;CORNELLA;DOMINGO;22:30:00;0.010250614
glovo&local;CORNELLA;DOMINGO;23:00:00;0.00386623
glovo&local;CORNELLA;DOMINGO;23:30:00;0
glovo&local;CAN VIDALET;LUNES;0:00:00;0
glovo&local;CAN VIDALET;LUNES;0:30:00;0
glovo&local;CAN VIDALET;LUNES;1:00:00;0
glovo&local;CAN VIDALET;LUNES;1:30:00;0
glovo&local;CAN VIDALET;LUNES;2:00:00;0
glovo&local;CAN VIDALET;LUNES;2:30:00;0
glovo&local;CAN VIDALET;LUNES;3:00:00;0
glovo&local;CAN VIDALET;LUNES;3:30:00;0
glovo&local;CAN VIDALET;LUNES;4:00:00;0
glovo&local;CAN VIDALET;LUNES;4:30:00;0
glovo&local;CAN VIDALET;LUNES;5:00:00;0
glovo&local;CAN VIDALET;LUNES;5:30:00;0
glovo&local;CAN VIDALET;LUNES;6:00:00;0
glovo&local;CAN VIDALET;LUNES;6:30:00;0
glovo&local;CAN VIDALET;LUNES;7:00:00;0
glovo&local;CAN VIDALET;LUNES;7:30:00;0
glovo&local;CAN VIDALET;LUNES;8:00:00;0
glovo&local;CAN VIDALET;LUNES;8:30:00;0
glovo&local;CAN VIDALET;LUNES;9:00:00;0
glovo&local;CAN VIDALET;LUNES;9:30:00;0
glovo&local;CAN VIDALET;LUNES;10:00:00;0
glovo&local;CAN VIDALET;LUNES;10:30:00;0
glovo&local;CAN VIDALET;LUNES;11:00:00;0
glovo&local;CAN VIDALET;LUNES;11:30:00;0
glovo&local;CAN VIDALET;LUNES;12:00:00;0.000818098
glovo&local;CAN VIDALET;LUNES;12:30:00;0.00285331
glovo&local;CAN VIDALET;LUNES;13:00:00;0.004011533
glovo&local;CAN VIDALET;LUNES;13:30:00;0.005258798
glovo&local;CAN VIDALET;LUNES;14:00:00;0.005823801
glovo&local;CAN VIDALET;LUNES;14:30:00;0.007080403
glovo&local;CAN VIDALET;LUNES;15:00:00;0.00679638
glovo&local;CAN VIDALET;LUNES;15:30:00;0.005762559
glovo&local;CAN VIDALET;LUNES;16:00:00;0.005089603
glovo&local;CAN VIDALET;LUNES;16:30:00;0.004156166
glovo&local;CAN VIDALET;LUNES;17:00:00;0.003605438
glovo&local;CAN VIDALET;LUNES;17:30:00;0.00318405
glovo&local;CAN VIDALET;LUNES;18:00:00;0.003050693
glovo&local;CAN VIDALET;LUNES;18:30:00;0.003685378
glovo&local;CAN VIDALET;LUNES;19:00:00;0.004584635
glovo&local;CAN VIDALET;LUNES;19:30:00;0.005464231
glovo&local;CAN VIDALET;LUNES;20:00:00;0.007276633
glovo&local;CAN VIDALET;LUNES;20:30:00;0.00774229
glovo&local;CAN VIDALET;LUNES;21:00:00;0.008766254
glovo&local;CAN VIDALET;LUNES;21:30:00;0.009205133
glovo&local;CAN VIDALET;LUNES;22:00:00;0.007439028
glovo&local;CAN VIDALET;LUNES;22:30:00;0.006260519
glovo&local;CAN VIDALET;LUNES;23:00:00;0.003362826
glovo&local;CAN VIDALET;LUNES;23:30:00;0
glovo&local;CAN VIDALET;MARTES;0:00:00;0
glovo&local;CAN VIDALET;MARTES;0:30:00;0
glovo&local;CAN VIDALET;MARTES;1:00:00;0
glovo&local;CAN VIDALET;MARTES;1:30:00;0
glovo&local;CAN VIDALET;MARTES;2:00:00;0
glovo&local;CAN VIDALET;MARTES;2:30:00;0
glovo&local;CAN VIDALET;MARTES;3:00:00;0
glovo&local;CAN VIDALET;MARTES;3:30:00;0
glovo&local;CAN VIDALET;MARTES;4:00:00;0
glovo&local;CAN VIDALET;MARTES;4:30:00;0
glovo&local;CAN VIDALET;MARTES;5:00:00;0
glovo&local;CAN VIDALET;MARTES;5:30:00;0
glovo&local;CAN VIDALET;MARTES;6:00:00;0
glovo&local;CAN VIDALET;MARTES;6:30:00;0
glovo&local;CAN VIDALET;MARTES;7:00:00;0
glovo&local;CAN VIDALET;MARTES;7:30:00;0
glovo&local;CAN VIDALET;MARTES;8:00:00;0
glovo&local;CAN VIDALET;MARTES;8:30:00;0
glovo&local;CAN VIDALET;MARTES;9:00:00;0
glovo&local;CAN VIDALET;MARTES;9:30:00;0
glovo&local;CAN VIDALET;MARTES;10:00:00;0
glovo&local;CAN VIDALET;MARTES;10:30:00;0
glovo&local;CAN VIDALET;MARTES;11:00:00;0
glovo&local;CAN VIDALET;MARTES;11:30:00;0
glovo&local;CAN VIDALET;MARTES;12:00:00;0.000796211
glovo&local;CAN VIDALET;MARTES;12:30:00;0.002776977
glovo&local;CAN VIDALET;MARTES;13:00:00;0.003904214
glovo&local;CAN VIDALET;MARTES;13:30:00;0.005118111
glovo&local;CAN VIDALET;MARTES;14:00:00;0.005667999
glovo&local;CAN VIDALET;MARTES;14:30:00;0.006890983
glovo&local;CAN VIDALET;MARTES;15:00:00;0.006614559
glovo&local;CAN VIDALET;MARTES;15:30:00;0.005608395
glovo&local;CAN VIDALET;MARTES;16:00:00;0.004953442
glovo&local;CAN VIDALET;MARTES;16:30:00;0.004044977
glovo&local;CAN VIDALET;MARTES;17:00:00;0.003508983
glovo&local;CAN VIDALET;MARTES;17:30:00;0.003098868
glovo&local;CAN VIDALET;MARTES;18:00:00;0.002969079
glovo&local;CAN VIDALET;MARTES;18:30:00;0.003586784
glovo&local;CAN VIDALET;MARTES;19:00:00;0.004461984
glovo&local;CAN VIDALET;MARTES;19:30:00;0.005318048
glovo&local;CAN VIDALET;MARTES;20:00:00;0.007081963
glovo&local;CAN VIDALET;MARTES;20:30:00;0.007535164
glovo&local;CAN VIDALET;MARTES;21:00:00;0.008531733
glovo&local;CAN VIDALET;MARTES;21:30:00;0.008958871
glovo&local;CAN VIDALET;MARTES;22:00:00;0.007240014
glovo&local;CAN VIDALET;MARTES;22:30:00;0.006093033
glovo&local;CAN VIDALET;MARTES;23:00:00;0.003272861
glovo&local;CAN VIDALET;MARTES;23:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;0:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;0:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;1:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;1:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;2:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;2:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;3:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;3:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;4:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;4:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;5:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;5:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;6:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;6:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;7:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;7:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;8:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;8:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;9:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;9:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;10:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;10:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;11:00:00;0
glovo&local;CAN VIDALET;MIERCOLES;11:30:00;0
glovo&local;CAN VIDALET;MIERCOLES;12:00:00;0.001006804
glovo&local;CAN VIDALET;MIERCOLES;12:30:00;0.003511468
glovo&local;CAN VIDALET;MIERCOLES;13:00:00;0.004936852
glovo&local;CAN VIDALET;MIERCOLES;13:30:00;0.006471817
glovo&local;CAN VIDALET;MIERCOLES;14:00:00;0.007167146
glovo&local;CAN VIDALET;MIERCOLES;14:30:00;0.008713602
glovo&local;CAN VIDALET;MIERCOLES;15:00:00;0.008364065
glovo&local;CAN VIDALET;MIERCOLES;15:30:00;0.007091778
glovo&local;CAN VIDALET;MIERCOLES;16:00:00;0.006263595
glovo&local;CAN VIDALET;MIERCOLES;16:30:00;0.005114847
glovo&local;CAN VIDALET;MIERCOLES;17:00:00;0.004437085
glovo&local;CAN VIDALET;MIERCOLES;17:30:00;0.003918498
glovo&local;CAN VIDALET;MIERCOLES;18:00:00;0.00375438
glovo&local;CAN VIDALET;MIERCOLES;18:30:00;0.004535465
glovo&local;CAN VIDALET;MIERCOLES;19:00:00;0.005642149
glovo&local;CAN VIDALET;MIERCOLES;19:30:00;0.006724636
glovo&local;CAN VIDALET;MIERCOLES;20:00:00;0.008955095
glovo&local;CAN VIDALET;MIERCOLES;20:30:00;0.009528164
glovo&local;CAN VIDALET;MIERCOLES;21:00:00;0.010788319
glovo&local;CAN VIDALET;MIERCOLES;21:30:00;0.011328432
glovo&local;CAN VIDALET;MIERCOLES;22:00:00;0.009154949
glovo&local;CAN VIDALET;MIERCOLES;22:30:00;0.007704599
glovo&local;CAN VIDALET;MIERCOLES;23:00:00;0.004138511
glovo&local;CAN VIDALET;MIERCOLES;23:30:00;0
glovo&local;CAN VIDALET;JUEVES;0:00:00;0
glovo&local;CAN VIDALET;JUEVES;0:30:00;0
glovo&local;CAN VIDALET;JUEVES;1:00:00;0
glovo&local;CAN VIDALET;JUEVES;1:30:00;0
glovo&local;CAN VIDALET;JUEVES;2:00:00;0
glovo&local;CAN VIDALET;JUEVES;2:30:00;0
glovo&local;CAN VIDALET;JUEVES;3:00:00;0
glovo&local;CAN VIDALET;JUEVES;3:30:00;0
glovo&local;CAN VIDALET;JUEVES;4:00:00;0
glovo&local;CAN VIDALET;JUEVES;4:30:00;0
glovo&local;CAN VIDALET;JUEVES;5:00:00;0
glovo&local;CAN VIDALET;JUEVES;5:30:00;0
glovo&local;CAN VIDALET;JUEVES;6:00:00;0
glovo&local;CAN VIDALET;JUEVES;6:30:00;0
glovo&local;CAN VIDALET;JUEVES;7:00:00;0
glovo&local;CAN VIDALET;JUEVES;7:30:00;0
glovo&local;CAN VIDALET;JUEVES;8:00:00;0
glovo&local;CAN VIDALET;JUEVES;8:30:00;0
glovo&local;CAN VIDALET;JUEVES;9:00:00;0
glovo&local;CAN VIDALET;JUEVES;9:30:00;0
glovo&local;CAN VIDALET;JUEVES;10:00:00;0
glovo&local;CAN VIDALET;JUEVES;10:30:00;0
glovo&local;CAN VIDALET;JUEVES;11:00:00;0
glovo&local;CAN VIDALET;JUEVES;11:30:00;0
glovo&local;CAN VIDALET;JUEVES;12:00:00;0.000710207
glovo&local;CAN VIDALET;JUEVES;12:30:00;0.002477015
glovo&local;CAN VIDALET;JUEVES;13:00:00;0.003482491
glovo&local;CAN VIDALET;JUEVES;13:30:00;0.004565266
glovo&local;CAN VIDALET;JUEVES;14:00:00;0.005055756
glovo&local;CAN VIDALET;JUEVES;14:30:00;0.006146636
glovo&local;CAN VIDALET;JUEVES;15:00:00;0.005900071
glovo&local;CAN VIDALET;JUEVES;15:30:00;0.00500259
glovo&local;CAN VIDALET;JUEVES;16:00:00;0.004418384
glovo&local;CAN VIDALET;JUEVES;16:30:00;0.003608049
glovo&local;CAN VIDALET;JUEVES;17:00:00;0.003129952
glovo&local;CAN VIDALET;JUEVES;17:30:00;0.002764136
glovo&local;CAN VIDALET;JUEVES;18:00:00;0.002648366
glovo&local;CAN VIDALET;JUEVES;18:30:00;0.003199349
glovo&local;CAN VIDALET;JUEVES;19:00:00;0.003980012
glovo&local;CAN VIDALET;JUEVES;19:30:00;0.004743606
glovo&local;CAN VIDALET;JUEVES;20:00:00;0.006316988
glovo&local;CAN VIDALET;JUEVES;20:30:00;0.006721234
glovo&local;CAN VIDALET;JUEVES;21:00:00;0.007610157
glovo&local;CAN VIDALET;JUEVES;21:30:00;0.007991156
glovo&local;CAN VIDALET;JUEVES;22:00:00;0.006457966
glovo&local;CAN VIDALET;JUEVES;22:30:00;0.005434879
glovo&local;CAN VIDALET;JUEVES;23:00:00;0.002919335
glovo&local;CAN VIDALET;JUEVES;23:30:00;0
glovo&local;CAN VIDALET;VIERNES;0:00:00;0
glovo&local;CAN VIDALET;VIERNES;0:30:00;0
glovo&local;CAN VIDALET;VIERNES;1:00:00;0
glovo&local;CAN VIDALET;VIERNES;1:30:00;0
glovo&local;CAN VIDALET;VIERNES;2:00:00;0
glovo&local;CAN VIDALET;VIERNES;2:30:00;0
glovo&local;CAN VIDALET;VIERNES;3:00:00;0
glovo&local;CAN VIDALET;VIERNES;3:30:00;0
glovo&local;CAN VIDALET;VIERNES;4:00:00;0
glovo&local;CAN VIDALET;VIERNES;4:30:00;0
glovo&local;CAN VIDALET;VIERNES;5:00:00;0
glovo&local;CAN VIDALET;VIERNES;5:30:00;0
glovo&local;CAN VIDALET;VIERNES;6:00:00;0
glovo&local;CAN VIDALET;VIERNES;6:30:00;0
glovo&local;CAN VIDALET;VIERNES;7:00:00;0
glovo&local;CAN VIDALET;VIERNES;7:30:00;0
glovo&local;CAN VIDALET;VIERNES;8:00:00;0
glovo&local;CAN VIDALET;VIERNES;8:30:00;0
glovo&local;CAN VIDALET;VIERNES;9:00:00;0
glovo&local;CAN VIDALET;VIERNES;9:30:00;0
glovo&local;CAN VIDALET;VIERNES;10:00:00;0
glovo&local;CAN VIDALET;VIERNES;10:30:00;0
glovo&local;CAN VIDALET;VIERNES;11:00:00;0
glovo&local;CAN VIDALET;VIERNES;11:30:00;0
glovo&local;CAN VIDALET;VIERNES;12:00:00;0.000916464
glovo&local;CAN VIDALET;VIERNES;12:30:00;0.003196385
glovo&local;CAN VIDALET;VIERNES;13:00:00;0.00449387
glovo&local;CAN VIDALET;VIERNES;13:30:00;0.005891103
glovo&local;CAN VIDALET;VIERNES;14:00:00;0.00652404
glovo&local;CAN VIDALET;VIERNES;14:30:00;0.007931733
glovo&local;CAN VIDALET;VIERNES;15:00:00;0.00761356
glovo&local;CAN VIDALET;VIERNES;15:30:00;0.006455435
glovo&local;CAN VIDALET;VIERNES;16:00:00;0.005701564
glovo&local;CAN VIDALET;VIERNES;16:30:00;0.004655893
glovo&local;CAN VIDALET;VIERNES;17:00:00;0.004038947
glovo&local;CAN VIDALET;VIERNES;17:30:00;0.003566892
glovo&local;CAN VIDALET;VIERNES;18:00:00;0.0034175
glovo&local;CAN VIDALET;VIERNES;18:30:00;0.004128499
glovo&local;CAN VIDALET;VIERNES;19:00:00;0.00513588
glovo&local;CAN VIDALET;VIERNES;19:30:00;0.006121237
glovo&local;CAN VIDALET;VIERNES;20:00:00;0.008151557
glovo&local;CAN VIDALET;VIERNES;20:30:00;0.008673204
glovo&local;CAN VIDALET;VIERNES;21:00:00;0.009820287
glovo&local;CAN VIDALET;VIERNES;21:30:00;0.010311935
glovo&local;CAN VIDALET;VIERNES;22:00:00;0.008333478
glovo&local;CAN VIDALET;VIERNES;22:30:00;0.007013268
glovo&local;CAN VIDALET;VIERNES;23:00:00;0.003767164
glovo&local;CAN VIDALET;VIERNES;23:30:00;0
glovo&local;CAN VIDALET;SABADO;0:00:00;0
glovo&local;CAN VIDALET;SABADO;0:30:00;0
glovo&local;CAN VIDALET;SABADO;1:00:00;0
glovo&local;CAN VIDALET;SABADO;1:30:00;0
glovo&local;CAN VIDALET;SABADO;2:00:00;0
glovo&local;CAN VIDALET;SABADO;2:30:00;0
glovo&local;CAN VIDALET;SABADO;3:00:00;0
glovo&local;CAN VIDALET;SABADO;3:30:00;0
glovo&local;CAN VIDALET;SABADO;4:00:00;0
glovo&local;CAN VIDALET;SABADO;4:30:00;0
glovo&local;CAN VIDALET;SABADO;5:00:00;0
glovo&local;CAN VIDALET;SABADO;5:30:00;0
glovo&local;CAN VIDALET;SABADO;6:00:00;0
glovo&local;CAN VIDALET;SABADO;6:30:00;0
glovo&local;CAN VIDALET;SABADO;7:00:00;0
glovo&local;CAN VIDALET;SABADO;7:30:00;0
glovo&local;CAN VIDALET;SABADO;8:00:00;0
glovo&local;CAN VIDALET;SABADO;8:30:00;0
glovo&local;CAN VIDALET;SABADO;9:00:00;0
glovo&local;CAN VIDALET;SABADO;9:30:00;0
glovo&local;CAN VIDALET;SABADO;10:00:00;0
glovo&local;CAN VIDALET;SABADO;10:30:00;0
glovo&local;CAN VIDALET;SABADO;11:00:00;0
glovo&local;CAN VIDALET;SABADO;11:30:00;0
glovo&local;CAN VIDALET;SABADO;12:00:00;0.001182616
glovo&local;CAN VIDALET;SABADO;12:30:00;0.004124655
glovo&local;CAN VIDALET;SABADO;13:00:00;0.005798946
glovo&local;CAN VIDALET;SABADO;13:30:00;0.007601953
glovo&local;CAN VIDALET;SABADO;14:00:00;0.008418703
glovo&local;CAN VIDALET;SABADO;14:30:00;0.010235206
glovo&local;CAN VIDALET;SABADO;15:00:00;0.009824633
glovo&local;CAN VIDALET;SABADO;15:30:00;0.008330173
glovo&local;CAN VIDALET;SABADO;16:00:00;0.007357369
glovo&local;CAN VIDALET;SABADO;16:30:00;0.006008022
glovo&local;CAN VIDALET;SABADO;17:00:00;0.005211908
glovo&local;CAN VIDALET;SABADO;17:30:00;0.004602762
glovo&local;CAN VIDALET;SABADO;18:00:00;0.004409985
glovo&local;CAN VIDALET;SABADO;18:30:00;0.005327466
glovo&local;CAN VIDALET;SABADO;19:00:00;0.006627404
glovo&local;CAN VIDALET;SABADO;19:30:00;0.00789892
glovo&local;CAN VIDALET;SABADO;20:00:00;0.010518871
glovo&local;CAN VIDALET;SABADO;20:30:00;0.011192011
glovo&local;CAN VIDALET;SABADO;21:00:00;0.01267222
glovo&local;CAN VIDALET;SABADO;21:30:00;0.013306649
glovo&local;CAN VIDALET;SABADO;22:00:00;0.010753623
glovo&local;CAN VIDALET;SABADO;22:30:00;0.009050008
glovo&local;CAN VIDALET;SABADO;23:00:00;0.004861195
glovo&local;CAN VIDALET;SABADO;23:30:00;0
glovo&local;CAN VIDALET;DOMINGO;0:00:00;0
glovo&local;CAN VIDALET;DOMINGO;0:30:00;0
glovo&local;CAN VIDALET;DOMINGO;1:00:00;0
glovo&local;CAN VIDALET;DOMINGO;1:30:00;0
glovo&local;CAN VIDALET;DOMINGO;2:00:00;0
glovo&local;CAN VIDALET;DOMINGO;2:30:00;0
glovo&local;CAN VIDALET;DOMINGO;3:00:00;0
glovo&local;CAN VIDALET;DOMINGO;3:30:00;0
glovo&local;CAN VIDALET;DOMINGO;4:00:00;0
glovo&local;CAN VIDALET;DOMINGO;4:30:00;0
glovo&local;CAN VIDALET;DOMINGO;5:00:00;0
glovo&local;CAN VIDALET;DOMINGO;5:30:00;0
glovo&local;CAN VIDALET;DOMINGO;6:00:00;0
glovo&local;CAN VIDALET;DOMINGO;6:30:00;0
glovo&local;CAN VIDALET;DOMINGO;7:00:00;0
glovo&local;CAN VIDALET;DOMINGO;7:30:00;0
glovo&local;CAN VIDALET;DOMINGO;8:00:00;0
glovo&local;CAN VIDALET;DOMINGO;8:30:00;0
glovo&local;CAN VIDALET;DOMINGO;9:00:00;0
glovo&local;CAN VIDALET;DOMINGO;9:30:00;0
glovo&local;CAN VIDALET;DOMINGO;10:00:00;0
glovo&local;CAN VIDALET;DOMINGO;10:30:00;0
glovo&local;CAN VIDALET;DOMINGO;11:00:00;0
glovo&local;CAN VIDALET;DOMINGO;11:30:00;0
glovo&local;CAN VIDALET;DOMINGO;12:00:00;0.001315254
glovo&local;CAN VIDALET;DOMINGO;12:30:00;0.00458726
glovo&local;CAN VIDALET;DOMINGO;13:00:00;0.006449332
glovo&local;CAN VIDALET;DOMINGO;13:30:00;0.008454556
glovo&local;CAN VIDALET;DOMINGO;14:00:00;0.00936291
glovo&local;CAN VIDALET;DOMINGO;14:30:00;0.011383145
glovo&local;CAN VIDALET;DOMINGO;15:00:00;0.010926523
glovo&local;CAN VIDALET;DOMINGO;15:30:00;0.009264451
glovo&local;CAN VIDALET;DOMINGO;16:00:00;0.008182541
glovo&local;CAN VIDALET;DOMINGO;16:30:00;0.006681857
glovo&local;CAN VIDALET;DOMINGO;17:00:00;0.005796454
glovo&local;CAN VIDALET;DOMINGO;17:30:00;0.005118989
glovo&local;CAN VIDALET;DOMINGO;18:00:00;0.004904591
glovo&local;CAN VIDALET;DOMINGO;18:30:00;0.005924973
glovo&local;CAN VIDALET;DOMINGO;19:00:00;0.007370706
glovo&local;CAN VIDALET;DOMINGO;19:30:00;0.00878483
glovo&local;CAN VIDALET;DOMINGO;20:00:00;0.011698624
glovo&local;CAN VIDALET;DOMINGO;20:30:00;0.01244726
glovo&local;CAN VIDALET;DOMINGO;21:00:00;0.014093484
glovo&local;CAN VIDALET;DOMINGO;21:30:00;0.014799068
glovo&local;CAN VIDALET;DOMINGO;22:00:00;0.011959705
glovo&local;CAN VIDALET;DOMINGO;22:30:00;0.01006502
glovo&local;CAN VIDALET;DOMINGO;23:00:00;0.005406407
glovo&local;CAN VIDALET;DOMINGO;23:30:00;0
glovo&local;GLORIES;LUNES;0:00:00;0
glovo&local;GLORIES;LUNES;0:30:00;0
glovo&local;GLORIES;LUNES;1:00:00;0
glovo&local;GLORIES;LUNES;1:30:00;0
glovo&local;GLORIES;LUNES;2:00:00;0
glovo&local;GLORIES;LUNES;2:30:00;0
glovo&local;GLORIES;LUNES;3:00:00;0
glovo&local;GLORIES;LUNES;3:30:00;0
glovo&local;GLORIES;LUNES;4:00:00;0
glovo&local;GLORIES;LUNES;4:30:00;0
glovo&local;GLORIES;LUNES;5:00:00;0
glovo&local;GLORIES;LUNES;5:30:00;0
glovo&local;GLORIES;LUNES;6:00:00;0
glovo&local;GLORIES;LUNES;6:30:00;0
glovo&local;GLORIES;LUNES;7:00:00;0
glovo&local;GLORIES;LUNES;7:30:00;0
glovo&local;GLORIES;LUNES;8:00:00;0
glovo&local;GLORIES;LUNES;8:30:00;0
glovo&local;GLORIES;LUNES;9:00:00;0
glovo&local;GLORIES;LUNES;9:30:00;0
glovo&local;GLORIES;LUNES;10:00:00;0
glovo&local;GLORIES;LUNES;10:30:00;0
glovo&local;GLORIES;LUNES;11:00:00;0
glovo&local;GLORIES;LUNES;11:30:00;0
glovo&local;GLORIES;LUNES;12:00:00;0
glovo&local;GLORIES;LUNES;12:30:00;0.003285368
glovo&local;GLORIES;LUNES;13:00:00;0.005399477
glovo&local;GLORIES;LUNES;13:30:00;0.006874173
glovo&local;GLORIES;LUNES;14:00:00;0.008464437
glovo&local;GLORIES;LUNES;14:30:00;0.008765299
glovo&local;GLORIES;LUNES;15:00:00;0.008402098
glovo&local;GLORIES;LUNES;15:30:00;0.007950499
glovo&local;GLORIES;LUNES;16:00:00;0.0064344
glovo&local;GLORIES;LUNES;16:30:00;0.006614442
glovo&local;GLORIES;LUNES;17:00:00;0.004008045
glovo&local;GLORIES;LUNES;17:30:00;0.003686997
glovo&local;GLORIES;LUNES;18:00:00;0.003574068
glovo&local;GLORIES;LUNES;18:30:00;0.004128196
glovo&local;GLORIES;LUNES;19:00:00;0.003557241
glovo&local;GLORIES;LUNES;19:30:00;0.003811518
glovo&local;GLORIES;LUNES;20:00:00;0.005460995
glovo&local;GLORIES;LUNES;20:30:00;0.005179707
glovo&local;GLORIES;LUNES;21:00:00;0.006191073
glovo&local;GLORIES;LUNES;21:30:00;0.005899644
glovo&local;GLORIES;LUNES;22:00:00;0.005126145
glovo&local;GLORIES;LUNES;22:30:00;0
glovo&local;GLORIES;LUNES;23:00:00;0
glovo&local;GLORIES;LUNES;23:30:00;0
glovo&local;GLORIES;MARTES;0:00:00;0
glovo&local;GLORIES;MARTES;0:30:00;0
glovo&local;GLORIES;MARTES;1:00:00;0
glovo&local;GLORIES;MARTES;1:30:00;0
glovo&local;GLORIES;MARTES;2:00:00;0
glovo&local;GLORIES;MARTES;2:30:00;0
glovo&local;GLORIES;MARTES;3:00:00;0
glovo&local;GLORIES;MARTES;3:30:00;0
glovo&local;GLORIES;MARTES;4:00:00;0
glovo&local;GLORIES;MARTES;4:30:00;0
glovo&local;GLORIES;MARTES;5:00:00;0
glovo&local;GLORIES;MARTES;5:30:00;0
glovo&local;GLORIES;MARTES;6:00:00;0
glovo&local;GLORIES;MARTES;6:30:00;0
glovo&local;GLORIES;MARTES;7:00:00;0
glovo&local;GLORIES;MARTES;7:30:00;0
glovo&local;GLORIES;MARTES;8:00:00;0
glovo&local;GLORIES;MARTES;8:30:00;0
glovo&local;GLORIES;MARTES;9:00:00;0
glovo&local;GLORIES;MARTES;9:30:00;0
glovo&local;GLORIES;MARTES;10:00:00;0
glovo&local;GLORIES;MARTES;10:30:00;0
glovo&local;GLORIES;MARTES;11:00:00;0
glovo&local;GLORIES;MARTES;11:30:00;0
glovo&local;GLORIES;MARTES;12:00:00;0
glovo&local;GLORIES;MARTES;12:30:00;0.003308284
glovo&local;GLORIES;MARTES;13:00:00;0.00543714
glovo&local;GLORIES;MARTES;13:30:00;0.006922123
glovo&local;GLORIES;MARTES;14:00:00;0.00852348
glovo&local;GLORIES;MARTES;14:30:00;0.00882644
glovo&local;GLORIES;MARTES;15:00:00;0.008460706
glovo&local;GLORIES;MARTES;15:30:00;0.008005956
glovo&local;GLORIES;MARTES;16:00:00;0.006479283
glovo&local;GLORIES;MARTES;16:30:00;0.00666058
glovo&local;GLORIES;MARTES;17:00:00;0.004036003
glovo&local;GLORIES;MARTES;17:30:00;0.003712715
glovo&local;GLORIES;MARTES;18:00:00;0.003598999
glovo&local;GLORIES;MARTES;18:30:00;0.004156992
glovo&local;GLORIES;MARTES;19:00:00;0.003582055
glovo&local;GLORIES;MARTES;19:30:00;0.003838104
glovo&local;GLORIES;MARTES;20:00:00;0.005499088
glovo&local;GLORIES;MARTES;20:30:00;0.005215838
glovo&local;GLORIES;MARTES;21:00:00;0.006234258
glovo&local;GLORIES;MARTES;21:30:00;0.005940797
glovo&local;GLORIES;MARTES;22:00:00;0.005161901
glovo&local;GLORIES;MARTES;22:30:00;0
glovo&local;GLORIES;MARTES;23:00:00;0
glovo&local;GLORIES;MARTES;23:30:00;0
glovo&local;GLORIES;MIERCOLES;0:00:00;0
glovo&local;GLORIES;MIERCOLES;0:30:00;0
glovo&local;GLORIES;MIERCOLES;1:00:00;0
glovo&local;GLORIES;MIERCOLES;1:30:00;0
glovo&local;GLORIES;MIERCOLES;2:00:00;0
glovo&local;GLORIES;MIERCOLES;2:30:00;0
glovo&local;GLORIES;MIERCOLES;3:00:00;0
glovo&local;GLORIES;MIERCOLES;3:30:00;0
glovo&local;GLORIES;MIERCOLES;4:00:00;0
glovo&local;GLORIES;MIERCOLES;4:30:00;0
glovo&local;GLORIES;MIERCOLES;5:00:00;0
glovo&local;GLORIES;MIERCOLES;5:30:00;0
glovo&local;GLORIES;MIERCOLES;6:00:00;0
glovo&local;GLORIES;MIERCOLES;6:30:00;0
glovo&local;GLORIES;MIERCOLES;7:00:00;0
glovo&local;GLORIES;MIERCOLES;7:30:00;0
